"gene_id","symbol","global","adjP","call"
"ENSG00000122644","ARL4A",7.63710159202685e-19,4.48941378732012e-18,"Hit"
"ENSG00000122674","CCZ1",8.83638769259567e-35,1.07697018467869e-33,"Hit"
"ENSG00000122692","SMU1",6.80550673370744e-25,5.22777718302183e-24,"Hit"
"ENSG00000122694","GLIPR2",0.00103395830864529,0.00303969569534743,"Hit"
"ENSG00000122705","CLTA",1.6379962029319e-43,3.14518924337696e-42,"Hit"
"ENSG00000122707","RECK",4.01946394476831e-35,4.98803659109513e-34,"Hit"
"ENSG00000122729","ACO1",2.91654364978946e-08,1.09028059913552e-07,"Hit"
"ENSG00000122778","KIAA1549",1.65601976752595e-16,8.79396759137083e-16,"Hit"
"ENSG00000122779","TRIM24",2.74244791105399e-37,3.77889428738703e-36,"Hit"
"ENSG00000122783","CYREN",6.86582023811339e-20,4.22880958227977e-19,"Hit"
"ENSG00000122786","CALD1",9.72181062541317e-50,2.57511784633703e-48,"Hit"
"ENSG00000122861","PLAU",2.19512720277553e-40,3.57047173275917e-39,"Hit"
"ENSG00000122862","SRGN",6.01636352929442e-05,0.000190815947165242,"Hit"
"ENSG00000122863","CHST3",3.25217192541621e-63,1.9348604068125e-61,"Hit"
"ENSG00000122870","BICC1",3.58757385998434e-88,9.73550400330852e-86,"Hit"
"ENSG00000122873","CISD1",8.98099365894149e-33,9.86536742527427e-32,"Hit"
"ENSG00000122882","ECD",2.19469791902959e-12,9.85908723964069e-12,"Hit"
"ENSG00000122884","P4HA1",4.09561205657626e-56,1.56943381891339e-54,"Hit"
"ENSG00000122912","SLC25A16",1.11242016912705e-06,3.84353669972259e-06,"Hit"
"ENSG00000122952","ZWINT",0.00212387966765549,0.00611679184336474,"Hit"
"ENSG00000122958","VPS26A",5.08433634752476e-06,1.70079045064243e-05,"Hit"
"ENSG00000122966","CIT",5.79053449108594e-27,4.91363989329737e-26,"Hit"
"ENSG00000122970","IFT81",1.06687936450363e-13,5.05479954028319e-13,"Hit"
"ENSG00000123064","DDX54",7.46140496479829e-58,3.21602274933299e-56,"Hit"
"ENSG00000123066","MED13L",7.61477423685212e-54,2.54406163385484e-52,"Hit"
"ENSG00000123091","RNF11",5.61205298369403e-41,9.36892260190577e-40,"Hit"
"ENSG00000123094","RASSF8",1.01893394434314e-57,4.33560469053783e-56,"Hit"
"ENSG00000123096","SSPN",8.75477151416288e-13,4.00248227003004e-12,"Hit"
"ENSG00000123104","ITPR2",1.05638243034871e-44,2.16103341174567e-43,"Hit"
"ENSG00000123106","CCDC91",1.12260415617042e-29,1.06433279604977e-28,"Hit"
"ENSG00000123119","NECAB1",8.732709190345e-05,0.000274674947614471,"Hit"
"ENSG00000123124","WWP1",1.80091112666082e-61,9.5405240044657e-60,"Hit"
"ENSG00000123130","ACOT9",7.89846324197899e-22,5.28299123383273e-21,"Hit"
"ENSG00000123143","PKN1",5.00327776117764e-24,3.69193032133069e-23,"Hit"
"ENSG00000123146","ADGRE5",3.96477986313749e-15,1.99205281844471e-14,"Hit"
"ENSG00000123159","GIPC1",9.23711198005907e-33,1.01257937344473e-31,"Hit"
"ENSG00000123179","EBPL",1.54197046589228e-14,7.58268538645329e-14,"Hit"
"ENSG00000123200","ZC3H13",0.000493967581783405,0.00148151278560369,"Hit"
"ENSG00000123213","NLN",1.27038766565274e-45,2.73338912462532e-44,"Hit"
"ENSG00000123240","OPTN",2.72054179298585e-68,2.17921953140559e-66,"Hit"
"ENSG00000123268","ATF1",1.80280158240727e-07,6.46926262077167e-07,"Hit"
"ENSG00000123329","ARHGAP9",9.5183141823307e-16,4.90467055541373e-15,"Hit"
"ENSG00000123352","SPATS2",3.16337687824915e-23,2.25662137071239e-22,"Hit"
"ENSG00000123358","NR4A1",7.59165771673564e-16,3.93322706641082e-15,"Hit"
"ENSG00000123360","PDE1B",0.00131786038045556,0.00385133834701486,"Hit"
"ENSG00000123364","HOXC13",0.00111227237672452,0.00326631753385733,"Hit"
"ENSG00000123384","LRP1",4.10967939066695e-09,1.60112531080277e-08,"Hit"
"ENSG00000123395","ATG101",6.27244770697105e-08,2.30686591507659e-07,"Hit"
"ENSG00000123407","HOXC12",1.43337597563874e-06,4.92814488637837e-06,"Hit"
"ENSG00000123472","ATPAF1",6.63207074973918e-25,5.10044214917767e-24,"Hit"
"ENSG00000123473","STIL",8.36005257990107e-34,9.69168432039621e-33,"Hit"
"ENSG00000123485","HJURP",1.20570220432619e-13,5.70237318546164e-13,"Hit"
"ENSG00000123496","IL13RA2",1.15196341996977e-22,7.99668890385699e-22,"Hit"
"ENSG00000123505","AMD1",4.09072018297916e-57,1.67110003911133e-55,"Hit"
"ENSG00000123545","NDUFAF4",5.48036003761126e-08,2.02086376650352e-07,"Hit"
"ENSG00000123552","USP45",1.08582011829057e-05,3.56785006507706e-05,"Hit"
"ENSG00000123560","PLP1",4.10077945771891e-17,2.23338375790655e-16,"Hit"
"ENSG00000123562","MORF4L2",6.20639132807066e-05,0.000196749041576721,"Hit"
"ENSG00000123570","RAB9B",4.04821399113456e-06,1.36190009968669e-05,"Hit"
"ENSG00000123575","FAM199X",5.04107196500033e-40,8.05178785809121e-39,"Hit"
"ENSG00000123595","RAB9A",1.63075735690195e-10,6.75309267353634e-10,"Hit"
"ENSG00000123600","METTL8",4.17953120061252e-22,2.82969584391776e-21,"Hit"
"ENSG00000123607","TTC21B",1.07633791681577e-34,1.30524991152752e-33,"Hit"
"ENSG00000123612","ACVR1C",3.84330060849131e-05,0.000123172736059554,"Hit"
"ENSG00000123636","BAZ2B",2.26248129459091e-49,5.84727187058802e-48,"Hit"
"ENSG00000123684","LPGAT1",2.31229003885922e-54,8.04882739442699e-53,"Hit"
"ENSG00000123700","KCNJ2",3.03231355741918e-05,9.76287490871738e-05,"Hit"
"ENSG00000123737","EXOSC9",1.17397355746583e-38,1.75200071757836e-37,"Hit"
"ENSG00000123739","PLA2G12A",9.86155618543558e-35,1.19971740711562e-33,"Hit"
"ENSG00000123815","COQ8B",1.28278475007747e-12,5.82852855690418e-12,"Hit"
"ENSG00000123836","PFKFB2",1.04097421168353e-34,1.26351748906945e-33,"Hit"
"ENSG00000123892","RAB38",5.97961921044861e-23,4.21250313331577e-22,"Hit"
"ENSG00000123901","GPR83",0.000965232706876715,0.00284593635002546,"Hit"
"ENSG00000123908","AGO2",1.12631131703265e-42,2.06288727032826e-41,"Hit"
"ENSG00000123933","MXD4",3.37414917676836e-20,2.10194713532391e-19,"Hit"
"ENSG00000123983","ACSL3",3.91590952621405e-74,4.54758506288805e-72,"Hit"
"ENSG00000123989","CHPF",2.22061537687719e-16,1.17289067194979e-15,"Hit"
"ENSG00000124006","OBSL1",1.14527081701421e-27,9.97946661457268e-27,"Hit"
"ENSG00000124067","SLC12A4",1.50298080027015e-10,6.23561176324249e-10,"Hit"
"ENSG00000124098","FAM210B",4.1570545232266e-19,2.47266177568079e-18,"Hit"
"ENSG00000124104","SNX21",2.60436477153727e-06,8.84552704141278e-06,"Hit"
"ENSG00000124120","TTPAL",1.26158156882179e-23,9.14182567881378e-23,"Hit"
"ENSG00000124126","PREX1",3.42786760978039e-21,2.23159635776009e-20,"Hit"
"ENSG00000124151","NCOA3",8.93085476393463e-57,3.55018163814765e-55,"Hit"
"ENSG00000124155","PIGT",0.00100301006632681,0.00295099565260486,"Hit"
"ENSG00000124160","NCOA5",0.00195496936689536,0.0056456135675117,"Hit"
"ENSG00000124164","VAPB",2.59451952727493e-50,7.03350176435773e-49,"Hit"
"ENSG00000124171","PARD6B",2.14778177077029e-16,1.13509754395599e-15,"Hit"
"ENSG00000124177","CHD6",1.58121751418365e-11,6.84422177281899e-11,"Hit"
"ENSG00000124181","PLCG1",3.41674078139978e-30,3.34061780663771e-29,"Hit"
"ENSG00000124193","SRSF6",9.38940687011378e-15,4.65167448405003e-14,"Hit"
"ENSG00000124198","ARFGEF2",1.62529904315762e-70,1.5113007955851e-68,"Hit"
"ENSG00000124201","ZNFX1",7.8762643540332e-14,3.75782874472836e-13,"Hit"
"ENSG00000124207","CSE1L",3.38459808592613e-56,1.30260494207119e-54,"Hit"
"ENSG00000124208","TMEM189-UBE2V1",0.00662811664099077,0.0184303778701912,"Hit"
"ENSG00000124209","RAB22A",4.50598962475653e-29,4.17534104811064e-28,"Hit"
"ENSG00000124212","PTGIS",2.51605095453579e-15,1.27402625828113e-14,"Hit"
"ENSG00000124216","SNAI1",0.00240640851930383,0.0068961237243929,"Hit"
"ENSG00000124217","MOCS3",8.85684423102777e-16,4.57534800854609e-15,"Hit"
"ENSG00000124222","STX16",6.35790750542691e-07,2.22330298749932e-06,"Hit"
"ENSG00000124225","PMEPA1",1.11577007403738e-27,9.73386493097437e-27,"Hit"
"ENSG00000124226","RNF114",2.80442956809629e-13,1.30935744266069e-12,"Hit"
"ENSG00000124275","MTRR",8.33520740498682e-24,6.08806662258224e-23,"Hit"
"ENSG00000124299","PEPD",7.2890575556415e-59,3.33640613829139e-57,"Hit"
"ENSG00000124302","CHST8",0.00675760766068497,0.0187825896873177,"Hit"
"ENSG00000124343","XG",1.39220280977452e-20,8.83422608521682e-20,"Hit"
"ENSG00000124356","STAMBP",0.00300777728901598,0.00856870157729951,"Hit"
"ENSG00000124383","MPHOSPH10",0.00358164277253819,0.0101491963657838,"Hit"
"ENSG00000124406","ATP8A1",0.00683777492238539,0.0189935018055063,"Hit"
"ENSG00000124422","USP22",3.7061076656216e-16,1.94130839589405e-15,"Hit"
"ENSG00000124459","ZNF45",3.10299985854747e-20,1.93575365325385e-19,"Hit"
"ENSG00000124486","USP9X",6.59969902281283e-90,2.06485171544334e-87,"Hit"
"ENSG00000124496","TRERF1",1.19548483660899e-08,4.55417902088233e-08,"Hit"
"ENSG00000124507","PACSIN1",0.000189021702504443,0.000582889976391831,"Hit"
"ENSG00000124508","BTN2A2",5.44099820014646e-09,2.10347297768128e-08,"Hit"
"ENSG00000124523","SIRT5",2.083050453003e-19,1.25587494325916e-18,"Hit"
"ENSG00000124532","MRS2",8.03477935586629e-34,9.32679712745125e-33,"Hit"
"ENSG00000124535","WRNIP1",1.24739253282919e-69,1.08055886052311e-67,"Hit"
"ENSG00000124541","RRP36",3.03624412439211e-23,2.16767453004252e-22,"Hit"
"ENSG00000124570","SERPINB6",7.18919753829901e-12,3.1591130094766e-11,"Hit"
"ENSG00000124571","XPO5",1.05020707367859e-19,6.42346065257781e-19,"Hit"
"ENSG00000124575","H1-3",1.0392831566625e-09,4.14933137190848e-09,"Hit"
"ENSG00000124587","PEX6",3.83813923927025e-30,3.73888186553674e-29,"Hit"
"ENSG00000124588","NQO2",1.65131731283345e-27,1.43185955714029e-26,"Hit"
"ENSG00000124596","OARD1",2.16021487167107e-28,1.94741539990578e-27,"Hit"
"ENSG00000124602","UNC5CL",0.00105931120104494,0.00311285326857338,"Hit"
"ENSG00000124615","MOCS1",2.31946156730202e-13,1.08655559134807e-12,"Hit"
"ENSG00000124641","MED20",8.0774966986837e-11,3.39249758693611e-10,"Hit"
"ENSG00000124659","TBCC",0.00629409255507573,0.0175290708356565,"Hit"
"ENSG00000124688","MAD2L1BP",8.76369923186981e-08,3.19569199742693e-07,"Hit"
"ENSG00000124702","KLHDC3",9.11285761288457e-07,3.1650429065829e-06,"Hit"
"ENSG00000124713","GNMT",1.21186481454657e-09,4.82532308400232e-09,"Hit"
"ENSG00000124762","CDKN1A",0.00841375787860306,0.023225604839482,"Hit"
"ENSG00000124766","SOX4",8.16399179791695e-18,4.58528401000641e-17,"Hit"
"ENSG00000124767","GLO1",3.89404327840219e-49,9.92887698425963e-48,"Hit"
"ENSG00000124782","RREB1",1.12080062087871e-33,1.29537469411771e-32,"Hit"
"ENSG00000124783","SSR1",9.43269909477465e-41,1.55712724845709e-39,"Hit"
"ENSG00000124784","RIOK1",3.22119616578386e-07,1.14249787720533e-06,"Hit"
"ENSG00000124787","RPP40",9.41752787971661e-11,3.94222786767171e-10,"Hit"
"ENSG00000124788","ATXN1",2.25968302058853e-25,1.78161904089924e-24,"Hit"
"ENSG00000124789","NUP153",1.72048723802367e-33,1.97303310081938e-32,"Hit"
"ENSG00000124795","DEK",2.3185349835191e-22,1.58874309074226e-21,"Hit"
"ENSG00000124831","LRRFIP1",8.31784543885706e-30,7.9656025063365e-29,"Hit"
"ENSG00000124839","RAB17",5.95180151772324e-16,3.0938664887086e-15,"Hit"
"ENSG00000124882","EREG",9.6526328877304e-08,3.51357951021492e-07,"Hit"
"ENSG00000124920","MYRF",1.08361566539007e-25,8.66436410264087e-25,"Hit"
"ENSG00000124942","AHNAK",7.88472587019511e-23,5.52970463586415e-22,"Hit"
"ENSG00000125037","EMC3",4.67962376231367e-13,2.16058879053767e-12,"Hit"
"ENSG00000125089","SH3TC1",9.61708813211655e-46,2.08101579971935e-44,"Hit"
"ENSG00000125107","CNOT1",1.42242118241879e-103,1.18212090391391e-100,"Hit"
"ENSG00000125124","BBS2",1.44443154055387e-18,8.40551693424283e-18,"Hit"
"ENSG00000125144","MT1G",0.017480114085757,0.0471132212421831,"Hit"
"ENSG00000125149","C16orf70",5.64959151895692e-10,2.27678795052493e-09,"Hit"
"ENSG00000125166","GOT2",3.67701918831697e-10,1.4958948798241e-09,"Hit"
"ENSG00000125170","DOK4",4.74200445033077e-05,0.000151245941895054,"Hit"
"ENSG00000125246","CLYBL",1.10438175045101e-24,8.40581805137209e-24,"Hit"
"ENSG00000125247","TMTC4",6.54043132165589e-31,6.60099546748071e-30,"Hit"
"ENSG00000125249","RAP2A",2.20094977911077e-33,2.51102781748914e-32,"Hit"
"ENSG00000125257","ABCC4",3.11881935413117e-35,3.89033217184635e-34,"Hit"
"ENSG00000125266","EFNB2",1.82834188313186e-27,1.58174769160731e-26,"Hit"
"ENSG00000125304","TM9SF2",1.81388749275976e-54,6.3471742082175e-53,"Hit"
"ENSG00000125319","HROB",1.88819334101897e-11,8.15437052794063e-11,"Hit"
"ENSG00000125352","RNF113A",0.000165016743805339,0.000510641759920781,"Hit"
"ENSG00000125354","SEPTIN6",2.9453978588385e-27,2.52351516294945e-26,"Hit"
"ENSG00000125375","DMAC2L",2.64703079388358e-13,1.23739034861206e-12,"Hit"
"ENSG00000125378","BMP4",1.39821272652333e-06,4.80911397428369e-06,"Hit"
"ENSG00000125384","PTGER2",3.08229643069222e-17,1.68802700325018e-16,"Hit"
"ENSG00000125386","FAM193A",1.22779758645128e-14,6.05564707234519e-14,"Hit"
"ENSG00000125388","GRK4",0.00116927333563464,0.00342727378902984,"Hit"
"ENSG00000125398","SOX9",0.0093578851885759,0.0257223357834612,"Hit"
"ENSG00000125430","HS3ST3B1",2.57785647997375e-36,3.39048047618307e-35,"Hit"
"ENSG00000125445","MRPS7",2.45563971443984e-35,3.07898550522457e-34,"Hit"
"ENSG00000125447","GGA3",2.41265364197016e-08,9.06372523725871e-08,"Hit"
"ENSG00000125450","NUP85",3.80405322702547e-12,1.689744304652e-11,"Hit"
"ENSG00000125454","SLC25A19",1.71145581658666e-12,7.73529163601387e-12,"Hit"
"ENSG00000125457","MIF4GD",4.84753797650779e-05,0.000154519267586298,"Hit"
"ENSG00000125458","NT5C",1.97524960594671e-08,7.44786445775512e-08,"Hit"
"ENSG00000125459","MSTO1",5.17803119699012e-18,2.93175562386109e-17,"Hit"
"ENSG00000125482","TTF1",0.000216494554935036,0.000664986855387197,"Hit"
"ENSG00000125484","GTF3C4",4.14278899031294e-71,4.00630292394118e-69,"Hit"
"ENSG00000125485","DDX31",3.009712038777e-26,2.48495131820042e-25,"Hit"
"ENSG00000125503","PPP1R12C",8.72295993722638e-19,5.11641809816053e-18,"Hit"
"ENSG00000125534","PPDPF",0.00149064582002895,0.00434149982891797,"Hit"
"ENSG00000125629","INSIG2",1.8869564457326e-10,7.79098272284005e-10,"Hit"
"ENSG00000125630","POLR1B",7.03488404233341e-55,2.51797720352375e-53,"Hit"
"ENSG00000125631","HTR5BP",5.9517275967604e-19,3.51733874907213e-18,"Hit"
"ENSG00000125637","PSD4",2.57449937966334e-12,1.15204840152729e-11,"Hit"
"ENSG00000125652","ALKBH7",3.97114423835412e-21,2.57519165751742e-20,"Hit"
"ENSG00000125675","GRIA3",0.00357891639505726,0.0101425514290444,"Hit"
"ENSG00000125676","THOC2",7.64042672613338e-09,2.93541618542027e-08,"Hit"
"ENSG00000125686","MED1",1.019492027475e-36,1.37000358659273e-35,"Hit"
"ENSG00000125695","AC046185.1",3.48231741705775e-14,1.68471437855619e-13,"Hit"
"ENSG00000125703","ATG4C",3.11769584579812e-35,3.89033217184635e-34,"Hit"
"ENSG00000125730","C3",0.000123132209265964,0.000383619725072523,"Hit"
"ENSG00000125741","OPA3",6.54157493568033e-26,5.29901443312467e-25,"Hit"
"ENSG00000125744","RTN2",7.35633649354915e-06,2.44329227812472e-05,"Hit"
"ENSG00000125746","EML2",1.54818908763627e-14,7.61185812471787e-14,"Hit"
"ENSG00000125755","SYMPK",1.04732629999471e-37,1.47524341218535e-36,"Hit"
"ENSG00000125772","GPCPD1",1.82897233385422e-26,1.52236902180029e-25,"Hit"
"ENSG00000125779","PANK2",1.11533798481557e-43,2.15561761396696e-42,"Hit"
"ENSG00000125812","GZF1",1.59399411246421e-11,6.89840185954e-11,"Hit"
"ENSG00000125816","NKX2-4",0.000192443537356108,0.000593098091603702,"Hit"
"ENSG00000125817","CENPB",1.31990088189519e-16,7.03435752567547e-16,"Hit"
"ENSG00000125818","PSMF1",9.50891968306817e-08,3.46221536215108e-07,"Hit"
"ENSG00000125821","DTD1",2.40017656388977e-40,3.89684343956561e-39,"Hit"
"ENSG00000125826","RBCK1",3.2793901072573e-06,1.10829966339307e-05,"Hit"
"ENSG00000125827","TMX4",3.86880378023743e-27,3.29449144193513e-26,"Hit"
"ENSG00000125834","STK35",4.30943528923679e-08,1.5977292915372e-07,"Hit"
"ENSG00000125841","NRSN2",0.00393515141029133,0.0111248449670764,"Hit"
"ENSG00000125843","AP5S1",1.02512994262711e-05,3.3744653662861e-05,"Hit"
"ENSG00000125844","RRBP1",6.25977079004158e-25,4.8210930897876e-24,"Hit"
"ENSG00000125845","BMP2",9.69587329256874e-06,3.19677726683081e-05,"Hit"
"ENSG00000125846","ZNF133",5.04862927078094e-08,1.86502634848102e-07,"Hit"
"ENSG00000125848","FLRT3",0.00367660698395611,0.0104094204334429,"Hit"
"ENSG00000125850","OVOL2",1.16232297837029e-47,2.7598944006053e-46,"Hit"
"ENSG00000125863","MKKS",1.64412101232892e-28,1.49075193323816e-27,"Hit"
"ENSG00000125868","DSTN",1.27400770530618e-18,7.43003528835804e-18,"Hit"
"ENSG00000125871","MGME1",0.012169312632205,0.0332337954550072,"Hit"
"ENSG00000125877","ITPA",1.10729650131465e-07,4.02012875849306e-07,"Hit"
"ENSG00000125885","MCM8",1.2481593825705e-40,2.04142377737268e-39,"Hit"
"ENSG00000125895","TMEM74B",0.0148251311874027,0.0402018495766073,"Hit"
"ENSG00000125901","MRPS26",2.45729226768329e-05,7.94616130432507e-05,"Hit"
"ENSG00000125912","NCLN",5.28720868841372e-08,1.95153404385391e-07,"Hit"
"ENSG00000125944","HNRNPR",4.7063052845611e-29,4.3533733126128e-28,"Hit"
"ENSG00000125945","ZNF436",1.49132000671072e-22,1.03120551894085e-21,"Hit"
"ENSG00000125954","CHURC1-FNTB",1.21607471101026e-17,6.77993519174146e-17,"Hit"
"ENSG00000125962","ARMCX5",1.11635286303196e-27,9.73386493097437e-27,"Hit"
"ENSG00000125965","GDF5",5.67134361854344e-05,0.000180088014557068,"Hit"
"ENSG00000125967","NECAB3",3.71380338864155e-16,1.94495642610345e-15,"Hit"
"ENSG00000125968","ID1",3.8299087878404e-06,1.29009967034099e-05,"Hit"
"ENSG00000125970","RALY",1.64935175954101e-55,6.09206398517132e-54,"Hit"
"ENSG00000125991","ERGIC3",3.11250954009787e-41,5.27559456401292e-40,"Hit"
"ENSG00000126001","CEP250",1.00561760831528e-18,5.8850031606994e-18,"Hit"
"ENSG00000126012","KDM5C",1.05202101929661e-47,2.50693969419121e-46,"Hit"
"ENSG00000126016","AMOT",1.22343700266412e-05,4.01283715452018e-05,"Hit"
"ENSG00000126070","AGO3",1.85198892331252e-23,1.3340139064619e-22,"Hit"
"ENSG00000126088","UROD",2.89855059066534e-12,1.29465996654609e-11,"Hit"
"ENSG00000126214","KLC1",4.70633584395423e-57,1.91084420510105e-55,"Hit"
"ENSG00000126216","TUBGCP3",1.32964338342162e-22,9.20607553728572e-22,"Hit"
"ENSG00000126217","MCF2L",1.34279196041341e-10,5.58582971926077e-10,"Hit"
"ENSG00000126226","PCID2",1.12972470228584e-41,1.96493778499605e-40,"Hit"
"ENSG00000126243","LRFN3",3.91107136335914e-15,1.96618207631707e-14,"Hit"
"ENSG00000126247","CAPNS1",1.038839639125e-07,3.77623036671544e-07,"Hit"
"ENSG00000126249","PDCD2L",1.66104777953659e-07,5.97348271115565e-07,"Hit"
"ENSG00000126261","UBA2",9.62740146257969e-28,8.43317241422412e-27,"Hit"
"ENSG00000126351","THRA",1.98684189332131e-32,2.15226367865527e-31,"Hit"
"ENSG00000126353","CCR7",0.000936763932378807,0.00276465431335945,"Hit"
"ENSG00000126391","FRMD8",8.18153080431608e-17,4.39288573006222e-16,"Hit"
"ENSG00000126457","PRMT1",0.0127266382604351,0.0347023703371283,"Hit"
"ENSG00000126458","RRAS",1.69327245855308e-06,5.79995978397227e-06,"Hit"
"ENSG00000126464","PRR12",0.000105946059347277,0.000331630120325032,"Hit"
"ENSG00000126522","ASL",1.5364134044091e-24,1.16011862796297e-23,"Hit"
"ENSG00000126524","SBDS",3.75991051874078e-16,1.96871550177973e-15,"Hit"
"ENSG00000126561","STAT5A",1.43370629651715e-20,9.09541632862047e-20,"Hit"
"ENSG00000126602","TRAP1",4.84371838783067e-05,0.00015441602350272,"Hit"
"ENSG00000126603","GLIS2",4.55381115711722e-07,1.60275349275245e-06,"Hit"
"ENSG00000126653","NSRP1",1.49078973522621e-06,5.1228921331704e-06,"Hit"
"ENSG00000126698","DNAJC8",0.000419154397789352,0.00126340157030602,"Hit"
"ENSG00000126705","AHDC1",6.0473391007166e-08,2.22623111910932e-07,"Hit"
"ENSG00000126749","EMG1",2.54082358974183e-07,9.0456040891023e-07,"Hit"
"ENSG00000126773","PCNX4",2.23613648067648e-30,2.20169617057054e-29,"Hit"
"ENSG00000126775","ATG14",5.03004766697853e-05,0.000160183316555654,"Hit"
"ENSG00000126777","KTN1",5.63260382753318e-65,3.68042914470313e-63,"Hit"
"ENSG00000126778","SIX1",4.43038132958037e-19,2.63112016701341e-18,"Hit"
"ENSG00000126785","RHOJ",4.25189462568433e-09,1.65507736644393e-08,"Hit"
"ENSG00000126787","DLGAP5",1.59680931035482e-46,3.58056887011602e-45,"Hit"
"ENSG00000126803","HSPA2",1.31742718286909e-05,4.31367378739479e-05,"Hit"
"ENSG00000126804","ZBTB1",7.78874312835222e-14,3.71740550530149e-13,"Hit"
"ENSG00000126821","SGPP1",0.000175322973509945,0.000541588936871119,"Hit"
"ENSG00000126822","PLEKHG3",2.16074731165784e-24,1.62141405209449e-23,"Hit"
"ENSG00000126858","RHOT1",4.54224478548426e-28,4.05085371647111e-27,"Hit"
"ENSG00000126878","AIF1L",2.9930637030266e-18,1.71842694555893e-17,"Hit"
"ENSG00000126882","FAM78A",1.75017611401243e-12,7.90626525837379e-12,"Hit"
"ENSG00000126934","MAP2K2",1.77013805878193e-41,3.05672290063675e-40,"Hit"
"ENSG00000126945","HNRNPH2",0.00039701021341105,0.00119828505452882,"Hit"
"ENSG00000126947","ARMCX1",2.79661961597095e-13,1.30616968856922e-12,"Hit"
"ENSG00000127022","CANX",6.26942175666306e-40,9.9125447203744e-39,"Hit"
"ENSG00000127054","INTS11",3.84758845786066e-16,2.01383128219536e-15,"Hit"
"ENSG00000127080","IPPK",4.75759330323274e-19,2.82166450281382e-18,"Hit"
"ENSG00000127124","HIVEP3",0.000132830598781915,0.000413109220442785,"Hit"
"ENSG00000127125","PPCS",2.15561676007835e-06,7.34954770737484e-06,"Hit"
"ENSG00000127191","TRAF2",4.22591218999721e-14,2.03952376655198e-13,"Hit"
"ENSG00000127220","ABHD8",0.0147903837768725,0.0401117138651997,"Hit"
"ENSG00000127241","MASP1",1.29552815528225e-16,6.90861755796596e-16,"Hit"
"ENSG00000127249","ATP13A4",9.57096398627064e-37,1.28745683485524e-35,"Hit"
"ENSG00000127311","HELB",1.4112839799408e-17,7.838698028936e-17,"Hit"
"ENSG00000127314","RAP1B",3.55034802346684e-25,2.77210673329645e-24,"Hit"
"ENSG00000127328","RAB3IP",1.05292058186978e-50,2.93208062348113e-49,"Hit"
"ENSG00000127329","PTPRB",5.94372028161065e-32,6.30755375774756e-31,"Hit"
"ENSG00000127334","DYRK2",2.22330332742084e-35,2.79690296544133e-34,"Hit"
"ENSG00000127337","YEATS4",9.21584979287468e-05,0.000289665889837737,"Hit"
"ENSG00000127415","IDUA",2.03313756738942e-05,6.59944592544296e-05,"Hit"
"ENSG00000127418","FGFRL1",2.33423064094454e-14,1.13839225500237e-13,"Hit"
"ENSG00000127445","PIN1",0.000956412833413294,0.00282045274914539,"Hit"
"ENSG00000127452","FBXL12",4.10946241836602e-08,1.52507735911284e-07,"Hit"
"ENSG00000127481","UBR4",2.03599339224966e-22,1.40163624834293e-21,"Hit"
"ENSG00000127511","SIN3B",7.66251236546672e-08,2.80221196159546e-07,"Hit"
"ENSG00000127554","GFER",2.60430440340446e-07,9.26540084336296e-07,"Hit"
"ENSG00000127564","PKMYT1",5.58041075287997e-25,4.30535084311256e-24,"Hit"
"ENSG00000127580","WDR24",3.57002299651778e-13,1.66010126891754e-12,"Hit"
"ENSG00000127586","CHTF18",0.0162892149548968,0.0440149748537417,"Hit"
"ENSG00000127603","MACF1",5.10872247283202e-71,4.88709947634874e-69,"Hit"
"ENSG00000127616","SMARCA4",5.17302196040178e-18,2.92954314341834e-17,"Hit"
"ENSG00000127663","KDM4B",2.54434959732871e-20,1.59435516473515e-19,"Hit"
"ENSG00000127720","METTL25",5.88675931088916e-07,2.06261498173632e-06,"Hit"
"ENSG00000127804","METTL16",7.89981418805248e-41,1.31140860497545e-39,"Hit"
"ENSG00000127831","VIL1",2.64048446960463e-36,3.46599427367549e-35,"Hit"
"ENSG00000127837","AAMP",7.17834213104779e-31,7.23109206943504e-30,"Hit"
"ENSG00000127838","PNKD",5.92648550936857e-13,2.7277423959181e-12,"Hit"
"ENSG00000127863","TNFRSF19",7.36414859486919e-56,2.78184897346522e-54,"Hit"
"ENSG00000127870","RNF6",9.46241354391367e-58,4.05222907869308e-56,"Hit"
"ENSG00000127914","AKAP9",4.98921311851292e-43,9.34388265307975e-42,"Hit"
"ENSG00000127928","GNGT1",4.07522417524291e-33,4.57864434796831e-32,"Hit"
"ENSG00000127946","HIP1",5.19695702336903e-38,7.44654499350625e-37,"Hit"
"ENSG00000127947","PTPN12",4.27510415841149e-37,5.83036512763052e-36,"Hit"
"ENSG00000127948","POR",4.68541328514119e-18,2.65963459775976e-17,"Hit"
"ENSG00000127955","GNAI1",1.7493750241872e-21,1.15326919665926e-20,"Hit"
"ENSG00000127980","PEX1",2.61672358839625e-36,3.43989852248195e-35,"Hit"
"ENSG00000127989","MTERF1",4.0211624793381e-22,2.72663934154813e-21,"Hit"
"ENSG00000127993","RBM48",0.000249622258670509,0.000763567327706869,"Hit"
"ENSG00000127995","CASD1",8.04644643381327e-43,1.48499095392665e-41,"Hit"
"ENSG00000128000","ZNF780B",6.30227411833267e-30,6.07036138728501e-29,"Hit"
"ENSG00000128016","ZFP36",0.00545736814154888,0.0152755760821336,"Hit"
"ENSG00000128039","SRD5A3",0.00132051155062153,0.00385823820888034,"Hit"
